Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;8;8;0;0;0;60;0;1;2;0;17;5;2;0;none;none;none;none;none;none
;2;3;_;_;1;58;_;2;7;_;19;0;_;_;none;none;none;none;none;none
0.0;2;3;7;0;1;46;1;1;7;0;19;0;86;74;none;none;none;none;none;none
0.0;0;2;2;0;0;12;0;1;2;0;3;0;100;0;none;none;none;none;none;none
;7;5;_;_;1;44;_;1;1;_;27;4;_;_;none;none;none;none;none;none
0.0;7;5;2;0;1;44;0;1;1;0;27;4;50;50;none;none;none;none;none;none
;4;3;_;_;2;243;_;4;4;_;54;1;_;_;none;none;none;none;none;none
0.0;4;3;2;0;0;127;0;1;4;0;6;0;200;78;none;none;none;none;none;none
0.0;1;1;2;0;2;9;0;1;2;0;54;0;100;0;Refused Bequest;none;none;none;none;none
0.0;1;2;2;0;0;101;0;1;2;0;3;1;100;71;none;none;none;none;none;none
0.0;0;1;0;0;0;6;0;1;0;0;0;0;0;0;none;none;none;none;none;none
;2;4;_;_;2;442;_;11;5;_;17;1;_;_;none;none;none;none;none;none
1.0;1;4;2;0;1;65;0;1;3;0;15;1;150;75;none;none;none;none;none;none
0.0;1;2;0;0;2;40;0;1;1;0;16;1;1;50;Refused Bequest;none;none;none;none;none
1.0;1;4;2;0;1;69;1;1;3;0;15;1;100;66;none;none;none;none;none;none
0.0;1;2;0;0;2;38;0;1;1;0;16;1;1;50;Refused Bequest;none;none;none;none;none
2.0;2;4;2;0;1;69;1;1;3;0;15;1;100;62;none;none;none;none;none;none
0.0;1;2;0;0;2;49;0;1;1;0;16;1;1;50;Refused Bequest;none;none;none;none;none
0.0;0;_;2;4;0;6;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;21;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;4;4;0;12;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;36;0;1;0;0;11;0;0;0;none;none;none;none;none;none
2.0;2;4;5;6;1;37;0;1;5;0;17;0;100;0;none;none;none;none;none;none
;4;41;_;_;2;2504;_;7;33;_;64;2;_;_;none;none;none;none;none;none
0.0;0;_;11;3;0;66;0;1;0;0;0;0;0;0;none;none;none;none;none;none
2.0;3;41;0;0;1;650;0;1;16;0;33;0;16;91;none;none;none;none;none;Shotgun Surgery
3.0;4;24;3;0;2;736;0;2;26;0;59;2;867;86;none;none;none;none;Data Class;Shotgun Surgery
1.0;1;2;0;0;1;28;0;1;1;0;12;0;1;93;none;none;none;none;none;none
2.0;4;22;9;0;2;951;0;2;33;0;64;1;367;91;none;none;none;none;none;Shotgun Surgery
1.0;1;1;0;0;1;29;0;1;0;0;11;0;0;85;none;none;none;none;none;none
0.0;0;3;0;0;1;101;0;1;6;0;17;0;6;42;none;none;none;none;none;none
;13;9;_;_;4;284;_;4;28;_;66;5;_;_;none;none;none;none;none;none
0.0;0;1;0;0;4;6;0;1;0;0;24;0;0;100;none;none;none;none;none;none
0.0;13;9;12;0;1;211;0;1;28;0;64;5;233;94;Refused Bequest;none;none;none;none;none
0.0;0;3;2;0;4;34;0;1;4;0;66;0;200;_;none;none;none;none;none;none
0.0;4;4;2;1;1;33;0;1;4;0;28;1;200;40;none;none;none;none;none;none
;11;14;_;_;3;1776;_;7;56;_;97;9;_;_;none;none;none;none;none;none
1.0;2;1;1;1;1;11;1;1;1;0;13;1;0;0;none;none;none;none;none;none
1.0;5;8;13;2;1;229;1;1;14;0;35;3;100;71;none;none;none;none;none;none
0.0;0;_;52;4;0;54;0;1;0;0;0;0;0;0;none;none;none;none;none;none
3.0;6;11;55;2;1;507;9;1;56;0;97;2;85;91;none;none;none;none;none;none
3.0;10;14;13;0;3;355;0;1;20;0;97;9;154;90;none;none;none;none;none;none
3.0;11;8;20;0;3;346;0;1;24;0;97;6;120;92;none;none;none;none;none;none
1.0;4;8;11;2;1;274;0;1;16;0;44;5;145;91;none;none;none;none;none;none
;35;11;_;_;5;3271;_;38;52;_;171;18;_;_;none;none;none;none;none;none
0.0;5;3;9;1;1;95;1;1;10;0;37;2;100;58;none;none;none;none;none;none
1.0;4;3;18;0;1;129;4;1;19;0;53;3;83;86;none;none;none;none;none;none
0.0;1;1;1;2;0;4;0;1;1;0;7;0;100;0;none;none;none;none;none;none
1.0;0;2;2;0;3;25;0;1;2;0;76;0;100;_;none;none;none;none;none;none
1.0;10;6;7;1;1;156;0;2;7;0;47;7;100;64;none;none;none;none;none;none
0.0;0;1;7;2;1;15;1;1;1;0;12;0;0;85;none;none;none;none;none;none
0.0;2;2;3;0;1;26;0;1;3;0;22;1;100;19;none;none;none;none;none;none
0.0;1;5;15;4;1;87;3;1;14;0;28;1;73;75;none;none;none;none;none;none
0.0;2;2;7;0;1;32;0;1;7;0;26;0;100;81;none;none;none;none;none;none
1.0;10;7;3;0;1;46;0;1;3;0;44;7;100;0;none;none;none;none;none;none
1.0;8;6;6;0;1;124;0;2;7;0;40;4;117;75;none;none;none;none;none;none
0.0;0;2;6;1;1;28;0;1;4;2;17;1;67;19;none;none;none;none;none;none
0.0;1;1;2;1;2;15;0;1;1;0;28;0;50;75;none;none;none;none;none;none
0.0;1;1;2;1;2;14;0;1;1;0;28;0;50;75;none;none;none;none;none;none
0.0;0;_;7;1;0;9;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;2;2;7;1;1;36;0;1;7;0;28;2;100;61;none;none;none;none;none;none
0.0;2;2;10;1;1;50;1;1;10;0;31;2;90;70;none;none;none;none;none;none
0.0;2;1;2;0;5;32;2;2;2;0;28;0;0;55;none;none;none;none;none;none
0.0;0;1;4;2;1;14;1;1;1;0;12;0;0;75;none;none;none;none;none;none
0.0;4;11;16;2;1;176;4;1;17;0;45;1;81;74;none;none;none;none;none;none
0.0;1;1;0;0;5;13;0;1;1;0;26;0;1;100;none;none;none;none;none;none
0.0;0;1;0;0;1;12;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;1;2;13;3;1;104;1;1;12;0;29;0;85;86;none;none;none;none;none;none
0.0;2;1;3;3;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;9;4;1;2;1;127;0;2;4;0;35;5;400;87;none;none;none;none;none;none
0.0;1;2;1;1;1;13;0;1;1;0;13;0;100;25;none;none;none;none;none;none
1.0;14;8;37;6;2;382;7;1;47;0;116;7;108;94;none;Feature Envy;none;none;none;none
0.0;2;1;6;2;0;9;0;1;6;0;6;0;100;0;none;none;none;none;none;none
7.0;35;9;10;0;1;528;1;4;22;0;100;18;210;93;none;none;none;Large Class;none;none
1.0;3;6;2;0;2;53;0;1;3;0;28;1;150;25;none;none;none;none;none;none
0.0;0;1;0;0;1;8;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;2;14;6;1;78;1;1;11;0;23;0;71;88;none;Feature Envy;none;none;none;none
11.0;33;6;20;0;3;772;1;3;52;0;171;15;255;96;none;none;none;Large Class;none;none
0.0;1;1;0;0;1;11;0;1;0;0;11;0;0;83;none;none;none;none;none;none
0.0;0;1;4;1;1;16;1;1;1;0;12;0;0;75;none;none;none;none;none;none
0.0;0;2;10;7;1;63;2;1;10;0;22;0;80;66;none;Feature Envy;none;none;none;none
7.0;15;4;6;2;1;122;0;1;14;0;52;8;233;92;none;none;none;Large Class;none;none
;0;1;_;_;0;5;_;1;1;_;1;0;_;_;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
;6;2;_;_;1;52;_;3;7;_;10;1;_;_;none;none;none;none;none;none
0.0;6;2;3;0;0;42;0;1;7;0;10;0;233;61;none;none;none;none;none;none
0.0;4;1;0;0;1;5;0;1;1;0;9;1;1;0;none;none;none;none;none;none
0.0;3;1;0;0;1;5;0;1;1;0;8;1;1;0;none;none;none;none;none;none
;1;1;_;_;0;5;_;1;1;_;2;1;_;_;none;none;none;none;none;none
1.0;1;1;1;0;0;5;0;1;1;0;2;1;100;0;none;none;none;none;none;none
;15;9;_;_;1;2754;_;53;56;_;112;15;_;_;none;none;none;none;none;none
0.0;1;2;4;0;1;18;0;1;4;0;17;0;100;0;none;none;none;none;none;none
0.0;7;2;3;0;1;65;0;2;4;0;26;4;133;41;none;none;none;none;none;none
1.0;6;2;0;0;2;13;0;1;1;0;47;1;1;0;none;none;none;none;none;none
0.0;2;3;1;0;1;24;0;1;1;0;18;4;100;0;none;none;none;none;none;none
2.0;9;2;11;0;1;163;0;3;10;1;40;5;91;27;Refused Bequest;none;none;none;none;none
0.0;2;1;2;0;2;8;0;1;2;0;44;0;100;0;none;none;none;none;none;none
0.0;0;1;1;1;2;8;0;1;1;0;43;0;100;0;none;none;none;none;none;none
1.0;3;3;6;12;0;120;0;3;8;0;22;1;133;74;none;Feature Envy;none;none;none;none
0.0;0;1;1;0;2;9;0;1;1;0;21;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;29;0;1;0;0;11;0;0;75;none;none;none;none;none;none
1.0;4;3;29;0;0;257;0;3;31;0;48;2;107;90;none;none;none;none;none;none
0.0;0;1;1;0;2;9;0;1;1;0;21;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;29;0;1;0;0;11;0;0;75;none;none;none;none;none;none
0.0;1;1;4;0;1;21;0;1;3;1;16;0;75;0;none;none;none;none;none;none
0.0;1;1;1;0;1;47;0;1;2;0;17;1;200;0;none;none;none;none;none;none
2.0;7;9;31;0;1;415;0;1;30;1;61;8;97;53;none;none;none;none;none;none
0.0;1;1;3;0;1;16;0;1;2;1;15;0;67;0;none;none;none;none;none;none
0.0;0;1;2;0;0;7;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;6;0;1;1;0;12;0;1;0;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;11;0;1;122;0;1;10;1;26;0;91;72;none;none;none;none;none;none
0.0;1;1;5;0;1;30;0;1;4;1;17;0;80;0;none;none;none;none;none;none
0.0;4;5;2;0;1;32;0;1;2;0;20;1;100;0;none;none;none;none;none;none
0.0;1;1;9;0;1;45;0;1;8;1;21;0;89;0;none;none;none;none;none;none
0.0;1;1;13;0;1;105;0;1;12;1;26;0;92;0;none;none;none;none;none;none
9.0;15;3;49;0;1;578;0;1;56;0;112;15;114;86;none;none;none;Large Class;none;none
0.0;1;1;3;0;1;18;0;1;2;1;15;0;67;0;none;none;none;none;none;none
0.0;1;1;7;0;1;53;0;2;6;1;21;1;86;0;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;1;38;0;1;2;0;13;0;100;70;none;none;none;none;none;none
0.0;0;1;2;0;0;8;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;18;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;1;1;3;0;1;56;0;2;3;0;15;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;9;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;4;2;11;0;1;234;0;4;13;1;46;3;118;69;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;5;0;1;44;0;1;5;1;17;0;100;40;none;none;none;none;none;none
0.0;5;1;1;0;1;38;0;2;1;0;17;3;100;0;none;none;none;none;none;none
0.0;0;1;0;0;0;4;0;1;1;0;1;0;1;0;none;none;none;none;none;none
0.0;1;1;5;0;1;34;0;1;4;1;19;1;80;0;none;none;none;none;none;none
0.0;1;1;4;0;1;22;0;1;3;1;17;0;75;0;none;none;none;none;none;none
0.0;1;2;4;0;1;70;0;3;3;1;21;0;75;0;none;none;none;none;none;none
0.0;1;1;2;1;0;9;0;1;2;0;3;0;100;0;none;none;none;none;none;none
0.0;4;2;2;1;0;18;0;1;2;0;6;2;100;33;none;none;none;none;none;none
0.0;0;1;1;0;1;10;0;1;1;0;12;0;100;0;none;none;none;none;none;none
;3;2;_;_;1;495;_;11;25;_;43;1;_;_;none;none;none;none;none;none
0.0;2;1;9;0;1;76;0;1;10;0;26;0;111;71;none;none;none;none;none;none
0.0;2;2;2;0;1;38;0;2;2;0;14;0;100;0;none;none;none;none;none;none
0.0;1;2;3;0;1;22;0;1;3;0;14;0;100;66;none;none;none;none;none;none
0.0;2;1;2;0;1;15;0;1;2;0;14;0;100;0;none;none;none;none;none;none
0.0;2;1;12;0;1;87;0;1;12;0;24;0;100;0;none;none;none;none;none;none
0.0;2;1;3;0;1;19;0;1;3;0;15;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;12;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;2;1;6;0;1;43;0;1;6;0;18;0;100;0;none;none;none;none;none;none
0.0;2;1;2;0;1;15;0;1;2;0;14;0;100;0;none;none;none;none;none;none
0.0;3;2;24;0;1;190;0;2;25;0;43;1;104;48;none;none;none;none;none;none
0.0;0;2;1;0;1;8;0;1;1;0;16;0;100;0;none;none;none;none;none;none
;2;2;_;_;1;101;_;1;14;_;38;4;_;_;none;none;none;none;none;none
1.0;2;2;11;0;1;101;0;1;14;0;38;4;127;82;none;none;none;none;none;none
;11;6;_;_;1;8715;_;117;52;_;78;6;_;_;none;none;none;none;none;none
0.0;1;1;5;0;1;33;0;1;5;0;18;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;34;0;1;3;0;14;0;100;0;none;none;none;none;none;none
1.0;1;1;4;0;1;64;0;2;4;0;15;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;39;0;1;2;0;13;0;100;20;none;none;none;none;none;none
0.0;5;3;34;0;1;488;0;5;36;0;55;3;106;0;none;none;none;none;none;none
0.0;0;1;0;0;1;36;0;1;0;0;11;0;0;81;none;none;none;none;none;none
0.0;0;_;0;0;1;41;0;1;0;0;11;0;0;80;none;none;none;none;none;none
0.0;0;1;0;0;1;43;0;1;0;0;11;0;0;80;none;none;none;none;none;none
0.0;0;1;0;0;1;68;0;1;0;0;11;0;0;80;none;none;none;none;none;none
0.0;0;1;7;0;1;52;0;3;8;0;20;1;114;12;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;30;0;1;163;0;1;30;0;41;0;100;0;none;none;none;none;none;none
0.0;2;1;4;0;1;29;0;1;5;0;18;0;125;60;none;none;none;none;none;none
0.0;5;5;4;0;1;56;0;1;4;0;22;2;100;25;none;none;none;none;none;none
0.0;0;1;10;0;1;68;0;1;10;0;21;0;100;0;none;none;none;none;none;none
0.0;1;1;7;0;1;60;0;1;7;0;21;0;100;54;none;none;none;none;none;none
0.0;1;1;7;0;1;44;0;1;7;0;20;0;100;0;none;none;none;none;none;none
0.0;1;1;15;0;1;64;0;1;15;0;26;0;100;0;none;none;none;none;none;none
1.0;2;2;23;0;1;170;0;1;24;0;43;2;104;54;none;none;none;none;none;none
0.0;0;1;52;0;1;286;0;1;52;0;63;0;100;0;none;none;none;none;none;none
0.0;4;4;26;0;1;243;0;1;27;0;50;1;104;3;none;none;none;none;none;none
0.0;1;2;7;0;1;54;0;1;7;0;22;0;100;0;none;none;none;none;none;none
0.0;1;2;7;0;1;56;0;1;7;0;22;0;100;0;none;none;none;none;none;none
0.0;0;3;5;0;1;125;0;1;6;0;18;0;120;16;none;none;none;none;none;none
0.0;0;1;17;0;1;76;0;1;17;0;28;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;20;0;1;3;0;14;0;100;0;none;none;none;none;none;none
1.0;2;3;1;0;0;37;0;1;3;0;9;1;300;33;none;none;none;none;none;none
0.0;0;1;6;0;1;51;0;1;6;0;18;1;100;0;none;none;none;none;none;none
0.0;1;1;3;0;0;18;0;2;3;0;4;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;8;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;16;0;1;2;0;13;0;100;0;none;none;none;none;none;none
1.0;5;3;3;0;1;52;0;2;3;0;23;0;100;33;none;none;none;none;none;none
0.0;2;1;0;0;0;12;0;1;1;0;3;0;1;50;none;none;none;none;none;none
0.0;0;1;5;0;1;34;0;1;5;0;16;0;100;0;none;none;none;none;none;none
0.0;5;3;2;0;1;55;0;1;4;0;33;3;200;50;none;none;none;none;none;none
1.0;7;3;3;0;1;112;0;3;3;0;35;5;100;60;none;none;none;none;none;none
0.0;4;1;5;1;1;41;0;1;6;0;26;3;120;68;none;none;none;none;none;none
0.0;0;_;0;0;1;19;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;2;5;0;1;76;0;1;6;0;20;2;120;57;none;none;none;none;none;none
1.0;4;3;5;0;1;96;0;1;9;0;41;6;180;75;none;none;none;none;none;none
0.0;0;2;15;0;1;144;0;1;15;0;30;0;100;0;none;none;none;none;none;none
0.0;5;2;11;0;1;92;0;1;12;0;31;0;109;0;none;none;none;none;none;none
0.0;1;1;35;0;1;175;0;1;35;0;46;0;100;2;none;none;none;none;none;none
0.0;1;1;8;0;1;49;0;1;9;0;20;0;113;44;none;none;none;none;none;none
0.0;0;1;15;0;1;98;0;1;15;0;27;1;100;0;none;none;none;none;none;none
0.0;0;1;9;0;1;65;0;1;9;0;22;1;100;0;none;none;none;none;none;none
0.0;2;3;12;0;1;122;0;1;12;0;34;4;100;0;none;none;none;none;none;none
1.0;4;1;3;0;1;31;0;1;3;0;21;1;100;33;none;none;none;none;none;none
1.0;4;1;12;0;1;73;0;1;13;0;28;2;108;46;none;none;none;none;none;none
1.0;9;6;31;0;1;270;0;1;34;0;63;2;110;81;none;none;none;none;none;none
1.0;9;6;34;0;1;398;0;6;34;0;78;6;100;77;none;none;none;none;none;none
1.0;1;5;1;0;1;21;0;1;1;0;15;3;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;5;0;1;1;0;13;0;100;0;none;none;none;none;none;none
1.0;1;6;1;0;1;20;0;1;1;0;17;0;100;0;none;none;none;none;none;none
1.0;4;1;1;0;1;6;0;1;1;0;16;1;100;0;none;none;none;none;none;none
0.0;5;3;1;0;1;26;0;1;1;0;19;3;100;0;none;none;none;none;none;none
0.0;1;2;18;0;1;215;0;1;18;0;38;3;100;13;none;none;none;none;none;none
0.0;0;1;17;0;1;75;0;1;17;0;28;0;100;73;none;none;none;none;none;none
0.0;0;1;6;0;1;80;0;1;6;0;17;0;100;0;none;none;none;none;none;none
0.0;0;2;24;0;1;152;0;1;24;0;35;0;100;0;none;none;none;none;none;none
0.0;3;1;12;0;1;101;0;1;15;0;32;1;125;13;none;none;none;none;none;none
1.0;3;2;16;0;1;181;0;1;16;0;35;4;100;0;none;none;none;none;none;none
0.0;1;1;24;0;1;313;0;1;19;0;32;0;79;81;none;none;none;none;none;none
0.0;1;2;4;0;1;34;0;1;4;0;19;0;100;0;none;none;none;none;none;none
0.0;2;1;17;0;1;107;0;1;18;0;31;0;106;11;none;none;none;none;none;none
0.0;0;1;7;0;1;43;0;2;7;0;18;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;11;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;7;0;1;42;0;1;7;0;18;0;100;0;none;none;none;none;none;none
1.0;1;5;11;0;1;114;0;1;8;0;26;2;73;65;none;none;none;none;none;none
0.0;0;1;4;0;1;27;0;1;5;0;16;0;125;75;none;none;none;none;none;none
0.0;0;2;13;0;1;96;0;3;13;0;24;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;6;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;2;2;0;0;14;0;1;2;0;2;0;100;25;none;none;none;none;none;none
0.0;1;1;2;0;1;27;0;1;2;0;19;5;100;0;none;none;none;none;none;none
0.0;0;1;11;0;1;85;0;1;11;0;23;1;100;45;none;none;none;none;none;none
1.0;3;3;6;0;1;60;0;1;6;0;19;1;100;75;none;none;none;none;none;none
0.0;2;1;6;0;1;58;0;1;6;0;18;0;100;11;none;none;none;none;none;none
0.0;0;1;7;0;1;50;0;1;7;0;18;0;100;0;none;none;none;none;none;none
0.0;2;1;12;0;1;116;0;1;12;0;26;0;100;7;none;none;none;none;none;none
0.0;0;2;40;0;1;218;0;2;41;0;52;0;103;53;none;none;none;none;none;none
0.0;0;_;1;1;0;7;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;3;0;1;53;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;3;4;19;0;1;216;0;2;13;0;39;5;68;84;none;none;none;none;none;none
0.0;5;1;7;0;1;25;0;1;7;0;26;1;100;0;none;none;none;none;none;none
0.0;2;1;7;0;1;78;0;2;8;0;29;1;114;12;none;none;none;none;none;none
0.0;0;1;1;1;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;7;0;1;69;0;2;7;0;23;0;100;52;none;none;none;none;none;none
0.0;0;1;3;1;1;16;0;1;3;0;15;1;100;50;none;none;none;none;none;none
0.0;2;1;20;0;1;165;0;1;23;0;38;0;115;17;none;none;none;none;none;none
0.0;2;2;7;0;1;101;0;2;8;0;21;1;114;0;none;none;none;none;none;none
0.0;0;1;0;0;1;36;0;1;0;0;11;0;0;81;none;none;none;none;none;none
0.0;0;1;13;0;1;105;0;1;14;0;25;0;108;21;none;none;none;none;none;none
0.0;5;1;5;0;1;59;0;1;5;0;22;3;100;13;none;none;none;none;none;none
0.0;2;3;19;0;1;143;0;1;21;0;35;0;111;38;none;none;none;none;none;none
0.0;0;1;11;0;1;78;0;1;11;0;23;1;100;0;none;none;none;none;none;none
0.0;0;1;0;0;0;5;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;2;3;4;0;1;47;0;2;4;0;25;3;100;50;Refused Bequest;none;none;none;none;none
0.0;1;1;1;0;2;5;0;1;1;0;57;1;100;0;none;none;none;none;none;none
0.0;0;2;1;0;1;9;0;1;1;0;15;2;100;0;none;none;none;none;none;none
0.0;1;2;17;0;1;96;0;1;19;0;36;2;112;77;none;none;none;none;none;none
0.0;0;2;7;0;1;114;0;5;7;0;23;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
1.0;2;2;5;1;0;49;1;1;5;0;9;2;80;60;none;none;none;none;none;none
0.0;0;1;11;0;1;82;0;1;11;0;23;1;100;0;none;none;none;none;none;none
0.0;2;1;11;0;1;62;0;1;12;0;25;0;109;58;none;none;none;none;none;none
0.0;2;1;20;0;1;156;0;1;23;0;35;0;115;0;none;none;none;none;none;none
0.0;1;1;6;0;1;37;0;1;6;0;19;1;100;0;none;none;none;none;none;none
0.0;1;1;3;0;1;16;0;1;2;0;15;0;67;25;none;none;none;none;none;none
0.0;0;1;5;0;1;25;0;1;4;0;15;0;80;37;none;none;none;none;none;none
1.0;11;6;16;0;1;227;0;1;23;0;62;4;144;89;none;none;none;none;none;none
0.0;0;1;7;0;1;47;0;2;7;0;18;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;66;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;5;2;28;0;1;216;0;1;28;0;45;0;100;48;none;none;none;none;none;none
;12;4;_;_;1;417;_;4;20;_;67;7;_;_;none;none;none;none;none;none
1.0;12;4;14;0;1;417;0;4;20;0;67;7;143;0;none;none;none;none;none;none
0.0;0;1;1;0;0;9;0;1;2;0;5;0;200;0;none;none;none;none;none;none
0.0;0;1;1;0;0;12;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;8;0;1;1;0;1;0;100;0;none;none;none;none;none;none
;0;1;_;_;1;392;_;12;10;_;21;0;_;_;none;none;none;none;none;none
0.0;0;1;3;0;1;16;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;11;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;22;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;5;0;1;34;0;1;5;0;16;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;12;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;6;0;1;34;0;1;6;0;17;0;100;0;none;none;none;none;none;none
0.0;0;1;10;0;1;71;0;1;10;0;21;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;32;0;1;4;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;5;0;1;24;0;1;5;0;16;0;100;0;none;none;none;none;none;none
0.0;0;1;8;0;1;53;0;1;8;0;19;0;100;0;none;none;none;none;none;none
0.0;0;1;8;0;1;47;0;1;8;0;19;0;100;0;none;none;none;none;none;none
0.0;0;1;8;0;1;36;0;1;8;0;19;0;100;0;none;none;none;none;none;none
;9;1;_;_;1;76;_;3;2;_;22;2;_;_;none;none;none;none;none;none
2.0;4;1;2;0;1;33;0;1;2;0;18;2;100;0;none;none;none;none;none;none
0.0;9;1;1;0;1;43;0;2;1;0;22;1;100;0;none;none;none;none;none;none
0.0;3;1;11;0;1;26;0;1;11;0;34;0;100;0;none;none;none;none;none;none
;0;1;_;_;0;9;_;1;1;_;2;1;_;_;none;none;none;none;none;none
1.0;0;1;1;0;0;9;0;1;1;0;2;1;100;0;none;none;none;none;none;none
;1;1;_;_;1;16;_;1;3;_;16;1;_;_;none;none;none;none;none;none
1.0;1;1;2;0;1;16;0;1;3;0;16;1;150;33;none;none;none;none;none;none
;4;2;_;_;1;116;_;3;13;_;24;0;_;_;none;none;none;none;none;none
0.0;0;1;13;0;1;66;0;1;13;0;24;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;24;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;4;2;2;0;1;26;0;1;2;0;19;0;100;0;none;none;none;none;none;none
;9;3;_;_;2;1183;_;20;24;_;52;6;_;_;none;none;none;none;none;none
0.0;3;1;17;0;1;112;0;2;17;0;32;0;100;47;none;none;none;none;none;none
0.0;1;1;1;0;1;5;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;7;2;4;0;1;45;0;1;5;0;27;6;125;60;none;none;none;none;none;none
