Description,Severity,Resource,In Folder,Location,
"Shotgun Surgery (CM = 45, ChC = 19)",Info,XMLConfigurationException.java,/XE210/src/org/apache/xerces/xni/parser,line 30,
"Shotgun Surgery (CM = 30, ChC = 10)",Info,XMLContentSpec.java,/XE210/src/org/apache/xerces/impl/dtd,line 73,
"Shotgun Surgery (CM = 72, ChC = 8)",Info,XMLDTDContentModelHandler.java,/XE210/src/org/apache/xerces/xni,line 34,
"Shotgun Surgery (CM = 198, ChC = 11)",Info,XMLDTDHandler.java,/XE210/src/org/apache/xerces/xni,line 33,
"Shotgun Surgery (CM = 27, ChC = 13)",Info,XMLDTDProcessor.java,/XE210/src/org/apache/xerces/impl/dtd,line 73,
"God Method (MNOB = 36, LOC = 151, NOP = 8, NOLV = 13)",Info,XMLDTDProcessor.java,/XE210/src/org/apache/xerces/impl/dtd,line 851,
"God Class (AOFD = 12, TCC = 19, WMPC1 = 287)",Info,XMLDTDScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 63,
"Shotgun Surgery (CM = 16, ChC = 17)",Info,XMLDTDScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 63,
"God Method (MNOB = 45, LOC = 152, NOP = 0, NOLV = 11)",Info,XMLDTDScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1388,
"God Method (MNOB = 28, LOC = 112, NOP = 1, NOLV = 5)",Info,XMLDTDScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 954,
"God Method (MNOB = 24, LOC = 98, NOP = 2, NOLV = 7)",Info,XMLDTDScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1578,
"God Method (MNOB = 27, LOC = 96, NOP = 2, NOLV = 5)",Info,XMLDTDScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1218,
"God Method (MNOB = 15, LOC = 70, NOP = 0, NOLV = 5)",Info,XMLDTDScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1095,
"Shotgun Surgery (CM = 16, ChC = 8)",Info,XMLDTDSource.java,/XE210/src/org/apache/xerces/xni/parser,line 34,
"Shotgun Surgery (CM = 15, ChC = 14)",Info,XMLDTDValidator.java,/XE210/src/org/apache/xerces/impl/dtd,line 84,
"God Method (MNOB = 28, LOC = 162, NOP = 3, NOLV = 32)",Info,XMLDTDValidator.java,/XE210/src/org/apache/xerces/impl/dtd,line 1152,
"God Method (MNOB = 20, LOC = 115, NOP = 3, NOLV = 12)",Info,XMLDTDValidator.java,/XE210/src/org/apache/xerces/impl/dtd,line 1388,
"God Class (AOFD = 10, TCC = 13, WMPC1 = 150)",Info,XMLDocumentFragmentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 68,
"God Class (AOFD = 5, TCC = 0, WMPC1 = 35)",Info,XMLDocumentFragmentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1571,
"Shotgun Surgery (CM = 45, ChC = 14)",Info,XMLDocumentFragmentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 68,
"God Method (MNOB = 48, LOC = 183, NOP = 1, NOLV = 6)",Info,XMLDocumentFragmentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1590,
"God Method (MNOB = 16, LOC = 74, NOP = 1, NOLV = 7)",Info,XMLDocumentFragmentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1058,
"Shotgun Surgery (CM = 313, ChC = 23)",Info,XMLDocumentHandler.java,/XE210/src/org/apache/xerces/xni,line 31,
"Shotgun Surgery (CM = 28, ChC = 11)",Info,XMLDocumentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 68,
"God Method (MNOB = 22, LOC = 112, NOP = 1, NOLV = 5)",Info,XMLDocumentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 1229,
"God Method (MNOB = 14, LOC = 97, NOP = 1, NOLV = 10)",Info,XMLDocumentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 937,
"Shotgun Surgery (CM = 32, ChC = 17)",Info,XMLDocumentSource.java,/XE210/src/org/apache/xerces/xni/parser,line 34,
"Data Class (NOPA = 8, WOC = 27, NAM = 0)",Info,XMLEntityDecl.java,/XE210/src/org/apache/xerces/impl/dtd,line 24,
"God Class (AOFD = 13, TCC = 20, WMPC1 = 259)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 90,
"Shotgun Surgery (CM = 94, ChC = 29)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 90,
"Shotgun Surgery (CM = 52, ChC = 9)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 2605,
"Feature Envy (ALD = 0, NIC = 1, AID = 10)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 1990,
"Feature Envy (ALD = 1, NIC = 2, AID = 6)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 2337,
"God Method (MNOB = 50, LOC = 187, NOP = 4, NOLV = 33)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 939,
"God Method (MNOB = 10, LOC = 97, NOP = 2, NOLV = 25)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 728,
"God Method (MNOB = 25, LOC = 85, NOP = 3, NOLV = 6)",Info,XMLEntityManager.java,/XE210/src/org/apache/xerces/impl,line 2084,
"Shotgun Surgery (CM = 77, ChC = 12)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 41,
"Feature Envy (ALD = 2, NIC = 2, AID = 9)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 819,
"Feature Envy (ALD = 2, NIC = 2, AID = 8)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 666,
"Feature Envy (ALD = 2, NIC = 2, AID = 8)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 979,
"Feature Envy (ALD = 2, NIC = 2, AID = 7)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 1248,
"Feature Envy (ALD = 2, NIC = 2, AID = 7)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 1341,
"Feature Envy (ALD = 2, NIC = 2, AID = 6)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 235,
"Feature Envy (ALD = 2, NIC = 2, AID = 6)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 1175,
"Feature Envy (ALD = 2, NIC = 2, AID = 6)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 1430,
"God Method (MNOB = 28, LOC = 153, NOP = 2, NOLV = 15)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 979,
"God Method (MNOB = 24, LOC = 115, NOP = 2, NOLV = 7)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 819,
"God Method (MNOB = 24, LOC = 112, NOP = 1, NOLV = 7)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 666,
"God Method (MNOB = 19, LOC = 98, NOP = 1, NOLV = 13)",Info,XMLEntityScanner.java,/XE210/src/org/apache/xerces/impl,line 531,
"Shotgun Surgery (CM = 125, ChC = 46)",Info,XMLErrorReporter.java,/XE210/src/org/apache/xerces/impl,line 72,
"Shotgun Surgery (CM = 24, ChC = 18)",Info,XMLGrammarDescription.java,/XE210/src/org/apache/xerces/xni/grammars,line 28,
"Shotgun Surgery (CM = 66, ChC = 11)",Info,XMLGrammarPool.java,/XE210/src/org/apache/xerces/xni/grammars,line 43,
"Shotgun Surgery (CM = 18, ChC = 7)",Info,XMLGrammarPoolImpl.java,/XE210/src/org/apache/xerces/util,line 39,
"God Class (AOFD = 8, TCC = 18, WMPC1 = 241)",Info,XMLGregorianCalendarImpl.java,/XE210/src/org/apache/xerces/jaxp/datatype,line 179,
"Feature Envy (ALD = 0, NIC = 2, AID = 11)",Info,XMLGregorianCalendarImpl.java,/XE210/src/org/apache/xerces/jaxp/datatype,line 708,
"Feature Envy (ALD = 0, NIC = 1, AID = 8)",Info,XMLGregorianCalendarImpl.java,/XE210/src/org/apache/xerces/jaxp/datatype,line 1792,
"Feature Envy (ALD = 0, NIC = 1, AID = 6)",Info,XMLGregorianCalendarImpl.java,/XE210/src/org/apache/xerces/jaxp/datatype,line 1462,
"Feature Envy (ALD = 0, NIC = 1, AID = 5)",Info,XMLGregorianCalendarImpl.java,/XE210/src/org/apache/xerces/jaxp/datatype,line 1656,
"God Method (MNOB = 31, LOC = 157, NOP = 1, NOLV = 30)",Info,XMLGregorianCalendarImpl.java,/XE210/src/org/apache/xerces/jaxp/datatype,line 2089,
"God Method (MNOB = 29, LOC = 101, NOP = 3, NOLV = 12)",Info,XMLGregorianCalendarImpl.java,/XE210/src/org/apache/xerces/jaxp/datatype,line 2589,
"Shotgun Surgery (CM = 49, ChC = 28)",Info,XMLInputSource.java,/XE210/src/org/apache/xerces/xni/parser,line 38,
"Shotgun Surgery (CM = 75, ChC = 9)",Info,XMLLocator.java,/XE210/src/org/apache/xerces/xni,line 26,
"Shotgun Surgery (CM = 64, ChC = 32)",Info,XMLMessageFormatter.java,/XE210/src/org/apache/xerces/impl/msg,line 35,
"God Method (MNOB = 17, LOC = 106, NOP = 3, NOLV = 16)",Info,XMLNSDTDValidator.java,/XE210/src/org/apache/xerces/impl/dtd,line 66,
"God Class (AOFD = 6, TCC = 0, WMPC1 = 87)",Info,XMLNSDocumentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 65,
"God Method (MNOB = 28, LOC = 124, NOP = 0, NOLV = 10)",Info,XMLNSDocumentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 123,
"God Method (MNOB = 27, LOC = 122, NOP = 0, NOLV = 9)",Info,XMLNSDocumentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 311,
"God Method (MNOB = 18, LOC = 85, NOP = 1, NOLV = 7)",Info,XMLNSDocumentScannerImpl.java,/XE210/src/org/apache/xerces/impl,line 493,
"God Method (MNOB = 20, LOC = 115, NOP = 4, NOLV = 16)",Info,XMLNamespaceBinder.java,/XE210/src/org/apache/xerces/impl,line 665,
"Data Class (NOPA = 0, WOC = 13, NAM = 7)",Info,XMLParseException.java,/XE210/src/org/apache/xerces/xni/parser,line 31,
"Shotgun Surgery (CM = 16, ChC = 12)",Info,XMLParseException.java,/XE210/src/org/apache/xerces/xni/parser,line 31,
"Shotgun Surgery (CM = 42, ChC = 10)",Info,XMLParser.java,/XE210/src/org/apache/xerces/parsers,line 45,
"Shotgun Surgery (CM = 142, ChC = 16)",Info,XMLParserConfiguration.java,/XE210/src/org/apache/xerces/xni/parser,line 76,
"Shotgun Surgery (CM = 53, ChC = 14)",Info,XMLResourceIdentifier.java,/XE210/src/org/apache/xerces/xni,line 26,
"Shotgun Surgery (CM = 37, ChC = 15)",Info,XMLResourceIdentifierImpl.java,/XE210/src/org/apache/xerces/util,line 30,
"Shotgun Surgery (CM = 101, ChC = 10)",Info,XMLScanner.java,/XE210/src/org/apache/xerces/impl,line 60,
"God Method (MNOB = 62, LOC = 209, NOP = 5, NOLV = 8)",Info,XMLScanner.java,/XE210/src/org/apache/xerces/impl,line 756,
"God Method (MNOB = 33, LOC = 133, NOP = 2, NOLV = 13)",Info,XMLScanner.java,/XE210/src/org/apache/xerces/impl,line 354,
"God Method (MNOB = 22, LOC = 93, NOP = 2, NOLV = 10)",Info,XMLScanner.java,/XE210/src/org/apache/xerces/impl,line 1251,
"God Method (MNOB = 20, LOC = 87, NOP = 1, NOLV = 22)",Info,XMLSchemaFactory.java,/XE210/src/org/apache/xerces/jaxp/validation,line 174,
"God Class (AOFD = 15, TCC = 12, WMPC1 = 135)",Info,XMLSchemaLoader.java,/XE210/src/org/apache/xerces/impl/xs,line 94,
"Shotgun Surgery (CM = 23, ChC = 9)",Info,XMLSchemaLoader.java,/XE210/src/org/apache/xerces/impl/xs,line 94,
"God Method (MNOB = 19, LOC = 102, NOP = 1, NOLV = 13)",Info,XMLSchemaLoader.java,/XE210/src/org/apache/xerces/impl/xs,line 710,
"God Method (MNOB = 10, LOC = 91, NOP = 1, NOLV = 11)",Info,XMLSchemaLoader.java,/XE210/src/org/apache/xerces/impl/xs,line 956,
"Shotgun Surgery (CM = 41, ChC = 18)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 110,
"Feature Envy (ALD = 0, NIC = 2, AID = 5)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 3558,
"God Method (MNOB = 80, LOC = 287, NOP = 3, NOLV = 29)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 1878,
"God Method (MNOB = 13, LOC = 193, NOP = 1, NOLV = 25)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 1342,
"God Method (MNOB = 21, LOC = 133, NOP = 2, NOLV = 16)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 2318,
"God Method (MNOB = 31, LOC = 124, NOP = 3, NOLV = 15)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 2873,
"God Method (MNOB = 22, LOC = 105, NOP = 1, NOLV = 7)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 3263,
"God Method (MNOB = 13, LOC = 80, NOP = 5, NOLV = 9)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 2619,
"God Method (MNOB = 9, LOC = 76, NOP = 6, NOLV = 7)",Info,XMLSchemaValidator.java,/XE210/src/org/apache/xerces/impl/xs,line 3056,
"Shotgun Surgery (CM = 29, ChC = 7)",Info,XMLSchemaValidatorComponentManager.java,/XE210/src/org/apache/xerces/jaxp/validation,line 52,
"God Class (AOFD = 10, TCC = 14, WMPC1 = 198)",Info,XMLSerializer.java,/XE210/src/org/apache/xml/serialize,line 93,
"God Method (MNOB = 64, LOC = 276, NOP = 1, NOLV = 23)",Info,XMLSerializer.java,/XE210/src/org/apache/xml/serialize,line 635,
"God Method (MNOB = 25, LOC = 118, NOP = 4, NOLV = 13)",Info,XMLSerializer.java,/XE210/src/org/apache/xml/serialize,line 217,
"Data Class (NOPA = 8, WOC = 13, NAM = 0)",Info,XMLSimpleType.java,/XE210/src/org/apache/xerces/impl/dtd,line 26,
"Shotgun Surgery (CM = 110, ChC = 33)",Info,XMLString.java,/XE210/src/org/apache/xerces/xni,line 43,
"Shotgun Surgery (CM = 31, ChC = 12)",Info,XMLStringBuffer.java,/XE210/src/org/apache/xerces/util,line 42,
"Shotgun Surgery (CM = 82, ChC = 34)",Info,XMLSymbols.java,/XE210/src/org/apache/xerces/util,line 25,
"Feature Envy (ALD = 0, NIC = 2, AID = 7)",Info,XMLVersionDetector.java,/XE210/src/org/apache/xerces/impl,line 215,
"Shotgun Surgery (CM = 77, ChC = 26)",Info,XNIException.java,/XE210/src/org/apache/xerces/xni,line 33,
"Feature Envy (ALD = 2, NIC = 1, AID = 5)",Info,XPath.java,/XE210/src/org/apache/xerces/impl/xpath,line 469,
"God Method (MNOB = 153, LOC = 464, NOP = 5, NOLV = 11)",Info,XPath.java,/XE210/src/org/apache/xerces/impl/xpath,line 1324,
"God Method (MNOB = 16, LOC = 125, NOP = 1, NOLV = 15)",Info,XPath.java,/XE210/src/org/apache/xerces/impl/xpath,line 148,
"Feature Envy (ALD = 0, NIC = 2, AID = 5)",Info,XPathMatcher.java,/XE210/src/org/apache/xerces/impl/xs/identity,line 471,
"God Method (MNOB = 30, LOC = 131, NOP = 2, NOLV = 14)",Info,XPathMatcher.java,/XE210/src/org/apache/xerces/impl/xs/identity,line 204,
"God Class (AOFD = 5, TCC = 9, WMPC1 = 70)",Info,XPointerHandler.java,/XE210/src/org/apache/xerces/xpointer,line 62,
"God Method (MNOB = 24, LOC = 128, NOP = 5, NOLV = 11)",Info,XPointerHandler.java,/XE210/src/org/apache/xerces/xpointer,line 676,
"God Method (MNOB = 15, LOC = 112, NOP = 1, NOLV = 17)",Info,XPointerHandler.java,/XE210/src/org/apache/xerces/xpointer,line 132,
"God Class (AOFD = 11, TCC = 14, WMPC1 = 114)",Info,XSAttributeChecker.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 68,
"Shotgun Surgery (CM = 39, ChC = 16)",Info,XSAttributeChecker.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 68,
"God Method (MNOB = 97, LOC = 279, NOP = 5, NOLV = 26)",Info,XSAttributeChecker.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 1184,
"God Method (MNOB = 32, LOC = 128, NOP = 4, NOLV = 25)",Info,XSAttributeChecker.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 973,
"Shotgun Surgery (CM = 25, ChC = 13)",Info,XSAttributeDecl.java,/XE210/src/org/apache/xerces/impl/xs,line 42,
"Shotgun Surgery (CM = 19, ChC = 10)",Info,XSAttributeGroupDecl.java,/XE210/src/org/apache/xerces/impl/xs,line 40,
"God Method (MNOB = 18, LOC = 93, NOP = 2, NOLV = 11)",Info,XSAttributeGroupDecl.java,/XE210/src/org/apache/xerces/impl/xs,line 168,
"Shotgun Surgery (CM = 13, ChC = 9)",Info,XSAttributeUseImpl.java,/XE210/src/org/apache/xerces/impl/xs,line 37,
Refused Bequest (AIUR = 0),Info,XSCMRepeatingLeaf.java,/XE210/src/org/apache/xerces/impl/xs/models,line 27,
"Shotgun Surgery (CM = 29, ChC = 6)",Info,XSCMValidator.java,/XE210/src/org/apache/xerces/impl/xs/models,line 34,
"Shotgun Surgery (CM = 41, ChC = 16)",Info,XSComplexTypeDecl.java,/XE210/src/org/apache/xerces/impl/xs,line 45,
"Shotgun Surgery (CM = 24, ChC = 7)",Info,XSComplexTypeDefinition.java,/XE210/src/org/apache/xerces/xs,line 22,
"Shotgun Surgery (CM = 95, ChC = 35)",Info,XSConstants.java,/XE210/src/org/apache/xerces/xs,line 22,
"God Class (AOFD = 17, TCC = 0, WMPC1 = 193)",Info,XSConstraints.java,/XE210/src/org/apache/xerces/impl/xs,line 46,
"Shotgun Surgery (CM = 12, ChC = 8)",Info,XSConstraints.java,/XE210/src/org/apache/xerces/impl/xs,line 46,
"Feature Envy (ALD = 0, NIC = 2, AID = 10)",Info,XSConstraints.java,/XE210/src/org/apache/xerces/impl/xs,line 1028,
"Feature Envy (ALD = 0, NIC = 2, AID = 8)",Info,XSConstraints.java,/XE210/src/org/apache/xerces/impl/xs,line 999,
"Feature Envy (ALD = 0, NIC = 2, AID = 7)",Info,XSConstraints.java,/XE210/src/org/apache/xerces/impl/xs,line 1012,
"God Method (MNOB = 48, LOC = 269, NOP = 5, NOLV = 21)",Info,XSConstraints.java,/XE210/src/org/apache/xerces/impl/xs,line 605,
"God Method (MNOB = 17, LOC = 129, NOP = 4, NOLV = 28)",Info,XSConstraints.java,/XE210/src/org/apache/xerces/impl/xs,line 352,
"God Method (MNOB = 21, LOC = 117, NOP = 4, NOLV = 16)",Info,XSDAbstractIDConstraintTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 45,
"Feature Envy (ALD = 0, NIC = 2, AID = 5)",Info,XSDAbstractParticleTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 301,
"God Method (MNOB = 19, LOC = 87, NOP = 6, NOLV = 12)",Info,XSDAbstractParticleTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 192,
"Shotgun Surgery (CM = 39, ChC = 13)",Info,XSDAbstractTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 59,
"Feature Envy (ALD = 0, NIC = 2, AID = 5)",Info,XSDAbstractTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 575,
"God Method (MNOB = 72, LOC = 255, NOP = 3, NOLV = 23)",Info,XSDAbstractTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 276,
"God Method (MNOB = 25, LOC = 107, NOP = 5, NOLV = 24)",Info,XSDAbstractTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 599,
"God Method (MNOB = 12, LOC = 71, NOP = 4, NOLV = 17)",Info,XSDAbstractTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 105,
"God Method (MNOB = 14, LOC = 70, NOP = 3, NOLV = 13)",Info,XSDAttributeGroupTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 104,
"God Method (MNOB = 43, LOC = 165, NOP = 6, NOLV = 22)",Info,XSDAttributeTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 231,
"God Method (MNOB = 25, LOC = 108, NOP = 4, NOLV = 14)",Info,XSDAttributeTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 68,
"God Method (MNOB = 42, LOC = 248, NOP = 3, NOLV = 30)",Info,XSDComplexTypeTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 353,
"God Method (MNOB = 34, LOC = 199, NOP = 4, NOLV = 22)",Info,XSDComplexTypeTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 683,
"God Method (MNOB = 16, LOC = 95, NOP = 5, NOLV = 12)",Info,XSDComplexTypeTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 226,
"God Method (MNOB = 28, LOC = 86, NOP = 5, NOLV = 9)",Info,XSDComplexTypeTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 1014,
"Shotgun Surgery (CM = 41, ChC = 9)",Info,XSDDescription.java,/XE210/src/org/apache/xerces/impl/xs,line 35,
Refused Bequest (AIUR = 0),Info,XSDDescription.java,/XE210/src/org/apache/xerces/impl/xs,line 35,
"God Method (MNOB = 56, LOC = 200, NOP = 6, NOLV = 21)",Info,XSDElementTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 254,
"God Method (MNOB = 16, LOC = 134, NOP = 1, NOLV = 33)",Info,XSDFACM.java,/XE210/src/org/apache/xerces/impl/xs/models,line 457,
"God Method (MNOB = 27, LOC = 99, NOP = 3, NOLV = 12)",Info,XSDGroupTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 142,
"God Class (AOFD = 21, TCC = 21, WMPC1 = 591)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 126,
"Shotgun Surgery (CM = 34, ChC = 14)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 126,
"Feature Envy (ALD = 0, NIC = 2, AID = 8)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 2570,
"Feature Envy (ALD = 0, NIC = 1, AID = 8)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 2964,
"Feature Envy (ALD = 0, NIC = 2, AID = 5)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 3598,
"Feature Envy (ALD = 0, NIC = 2, AID = 5)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 3951,
"God Method (MNOB = 70, LOC = 279, NOP = 4, NOLV = 38)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 758,
"God Method (MNOB = 47, LOC = 137, NOP = 5, NOLV = 13)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 3771,
"God Method (MNOB = 28, LOC = 119, NOP = 3, NOLV = 16)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 485,
"God Method (MNOB = 29, LOC = 104, NOP = 0, NOLV = 18)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 1197,
"God Method (MNOB = 28, LOC = 104, NOP = 4, NOLV = 11)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 1622,
"God Method (MNOB = 31, LOC = 95, NOP = 1, NOLV = 14)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 1345,
"God Method (MNOB = 9, LOC = 86, NOP = 5, NOLV = 19)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 2171,
"God Method (MNOB = 6, LOC = 82, NOP = 1, NOLV = 15)",Info,XSDHandler.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 3465,
"God Method (MNOB = 55, LOC = 202, NOP = 5, NOLV = 34)",Info,XSDSimpleTypeTraverser.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 188,
"Shotgun Surgery (CM = 36, ChC = 14)",Info,XSDocumentInfo.java,/XE210/src/org/apache/xerces/impl/xs/traversers,line 42,
"Shotgun Surgery (CM = 69, ChC = 16)",Info,XSElementDecl.java,/XE210/src/org/apache/xerces/impl/xs,line 44,
"Data Class (NOPA = 25, WOC = 4, NAM = 0)",Info,XSFacets.java,/XE210/src/org/apache/xerces/impl/dv,line 34,
"Shotgun Surgery (CM = 33, ChC = 7)",Info,XSGrammarBucket.java,/XE210/src/org/apache/xerces/impl/xs,line 31,
Refused Bequest (AIUR = 0),Info,XSImplementationImpl.java,/XE210/src/org/apache/xerces/impl/xs,line 41,
Refused Bequest (AIUR = 0),Info,XSInputSource.java,/XE210/src/org/apache/xerces/impl/xs/util,line 28,
Refused Bequest (AIUR = 0),Info,XSLoaderImpl.java,/XE210/src/org/apache/xerces/impl/xs,line 205,
"Shotgun Surgery (CM = 19, ChC = 14)",Info,XSMessageFormatter.java,/XE210/src/org/apache/xerces/impl/xs,line 34,
"Shotgun Surgery (CM = 35, ChC = 14)",Info,XSModelGroupImpl.java,/XE210/src/org/apache/xerces/impl/xs,line 35,
"God Class (AOFD = 8, TCC = 27, WMPC1 = 96)",Info,XSModelImpl.java,/XE210/src/org/apache/xerces/impl/xs,line 58,
"Shotgun Surgery (CM = 102, ChC = 14)",Info,XSObject.java,/XE210/src/org/apache/xerces/xs,line 23,
"Shotgun Surgery (CM = 25, ChC = 16)",Info,XSObjectList.java,/XE210/src/org/apache/xerces/xs,line 26,
"Shotgun Surgery (CM = 45, ChC = 29)",Info,XSObjectListImpl.java,/XE210/src/org/apache/xerces/impl/xs/util,line 37,
"Shotgun Surgery (CM = 57, ChC = 18)",Info,XSParticleDecl.java,/XE210/src/org/apache/xerces/impl/xs,line 35,
"Shotgun Surgery (CM = 55, ChC = 20)",Info,XSSimpleType.java,/XE210/src/org/apache/xerces/impl/dv,line 34,
"God Class (AOFD = 9, TCC = 11, WMPC1 = 473)",Info,XSSimpleTypeDecl.java,/XE210/src/org/apache/xerces/impl/dv/xs,line 60,
"Shotgun Surgery (CM = 30, ChC = 19)",Info,XSSimpleTypeDecl.java,/XE210/src/org/apache/xerces/impl/dv/xs,line 60,
"Feature Envy (ALD = 0, NIC = 1, AID = 5)",Info,XSSimpleTypeDecl.java,/XE210/src/org/apache/xerces/impl/dv/xs,line 3350,
"God Method (MNOB = 150, LOC = 508, NOP = 5, NOLV = 22)",Info,XSSimpleTypeDecl.java,/XE210/src/org/apache/xerces/impl/dv/xs,line 770,
"God Method (MNOB = 28, LOC = 114, NOP = 1, NOLV = 19)",Info,XSSimpleTypeDecl.java,/XE210/src/org/apache/xerces/impl/dv/xs,line 1631,
"God Method (MNOB = 23, LOC = 111, NOP = 4, NOLV = 22)",Info,XSSimpleTypeDecl.java,/XE210/src/org/apache/xerces/impl/dv/xs,line 1813,
"Shotgun Surgery (CM = 87, ChC = 28)",Info,XSSimpleTypeDefinition.java,/XE210/src/org/apache/xerces/xs,line 27,
"Shotgun Surgery (CM = 57, ChC = 17)",Info,XSTypeDefinition.java,/XE210/src/org/apache/xerces/xs,line 22,
"Shotgun Surgery (CM = 22, ChC = 7)",Info,XSWildcard.java,/XE210/src/org/apache/xerces/xs,line 22,
"Shotgun Surgery (CM = 20, ChC = 11)",Info,XSWildcardDecl.java,/XE210/src/org/apache/xerces/impl/xs,line 39,
