org.apache.wml.dom.WMLTdElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLTdElementImpl.java,100
org.apache.wml.dom.WMLTemplateElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLTemplateElementImpl.java,100
org.apache.wml.dom.WMLTimerElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLTimerElementImpl.java,100
org.apache.wml.dom.WMLTrElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLTrElementImpl.java,100
org.apache.wml.dom.WMLUElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLUElementImpl.java,100
org.apache.wml.dom.WMLWmlElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\wml\dom\WMLWmlElementImpl.java,100
org.apache.xerces.dom.ASDOMImplementationImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\ASDOMImplementationImpl.java,75
org.apache.xerces.dom.ASModelImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\ASModelImpl.java,91
org.apache.xerces.dom.AttrImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\AttrImpl.java,90
org.apache.xerces.dom.AttrNSImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\AttrNSImpl.java,84
org.apache.xerces.dom.AttributeMap,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\AttributeMap.java,100
org.apache.xerces.dom.CDATASectionImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CDATASectionImpl.java,100
org.apache.xerces.dom.CharacterDataImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CharacterDataImpl.java,78
org.apache.xerces.dom.CharacterDataImpl.(Anon_1),C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CharacterDataImpl.java,0
org.apache.xerces.dom.ChildNode,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\ChildNode.java,79
org.apache.xerces.dom.CommentImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CommentImpl.java,100
org.apache.xerces.dom.CoreDOMImplementationImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CoreDOMImplementationImpl.java,89
org.apache.xerces.dom.CoreDOMImplementationImpl.RevalidationHandlerHolder,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CoreDOMImplementationImpl.java,0
org.apache.xerces.dom.CoreDOMImplementationImpl.XMLDTDLoaderHolder,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CoreDOMImplementationImpl.java,0
org.apache.xerces.dom.CoreDocumentImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\CoreDocumentImpl.java,97
org.apache.xerces.dom.DOMConfigurationImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMConfigurationImpl.java,93
org.apache.xerces.dom.DOMErrorImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMErrorImpl.java,81
org.apache.xerces.dom.DOMImplementationImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMImplementationImpl.java,66
org.apache.xerces.dom.DOMImplementationListImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMImplementationListImpl.java,0
org.apache.xerces.dom.DOMImplementationSourceImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMImplementationSourceImpl.java,0
org.apache.xerces.dom.DOMInputImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMInputImpl.java,79
org.apache.xerces.dom.DOMLocatorImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMLocatorImpl.java,63
org.apache.xerces.dom.DOMMessageFormatter,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMMessageFormatter.java,65
org.apache.xerces.dom.DOMNormalizer,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMNormalizer.java,92
org.apache.xerces.dom.DOMNormalizer.XMLAttributesProxy,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMNormalizer.java,84
org.apache.xerces.dom.DOMOutputImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMOutputImpl.java,77
org.apache.xerces.dom.DOMStringListImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMStringListImpl.java,0
org.apache.xerces.dom.DOMXSImplementationSourceImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DOMXSImplementationSourceImpl.java,0
